Date,Open,High,Low,Close,Adj Close,Volume
2008-03-27,91.879997,91.879997,88.349998,88.349998,68.904427,294400
2008-03-28,88.459999,89.120003,86.029999,86.120003,67.165230,123900
2008-03-31,86.730003,88.230003,85.650002,86.889999,67.765762,142400
2008-04-01,89.519997,93.769997,89.519997,93.690002,73.069084,222200
2008-04-02,94.330002,95.610001,92.790001,93.269997,72.741531,132200
2008-04-03,92.260002,94.230003,91.809998,93.570000,72.975502,175300
2008-04-04,93.610001,93.639999,91.500000,91.930000,71.696457,366900
2008-04-07,93.370003,94.580002,92.470001,92.830002,72.398361,443800
2008-04-08,91.900002,92.580002,90.750000,91.370003,71.259727,216000
2008-04-09,91.870003,91.870003,89.349998,89.349998,69.684296,190700
2008-04-10,89.379997,90.559998,88.139999,88.980003,69.395737,293000
2008-04-11,87.760002,89.489998,87.080002,87.260002,68.054314,341800
2008-04-14,86.379997,86.559998,84.250000,84.500000,65.901802,210400
2008-04-15,85.199997,86.559998,84.150002,85.489998,66.673882,287900
2008-04-16,87.550003,88.419998,87.000000,88.410004,68.951218,236300
2008-04-17,88.089996,90.269997,87.190002,89.900002,70.113274,341900
2008-04-18,93.019997,93.419998,91.400002,91.690002,71.509293,427800
2008-04-21,91.239998,91.239998,89.559998,90.239998,70.378426,123300
2008-04-22,89.779999,90.080002,88.660004,89.430000,69.746735,274500
2008-04-23,89.519997,90.150002,88.139999,88.720001,69.192970,242300
2008-04-24,88.970001,92.730003,88.889999,92.180000,71.891426,196700
2008-04-25,93.419998,94.389999,91.860001,94.169998,73.443443,199300
2008-04-28,94.290001,95.080002,93.500000,94.160004,73.435646,147000
2008-04-29,94.309998,94.680000,93.139999,93.639999,73.030128,159500
2008-04-30,93.730003,94.790001,92.550003,92.690002,72.289223,276500
2008-05-01,92.989998,97.349998,92.830002,96.879997,75.556984,287400
2008-05-02,98.209999,99.099998,96.269997,96.989998,75.642784,311200
2008-05-05,96.739998,97.040001,95.510002,95.839996,74.745888,286900
2008-05-06,94.639999,96.949997,93.720001,96.639999,75.369812,245700
2008-05-07,97.389999,97.599998,93.019997,93.129997,72.632362,236900
2008-05-08,93.199997,93.230003,90.980003,92.080002,71.813461,206600
2008-05-09,91.360001,93.110001,91.059998,91.440002,71.314301,179300
2008-05-12,92.120003,93.230003,91.559998,93.230003,72.710342,160200
2008-05-13,93.800003,93.800003,91.320000,91.489998,71.353317,143200
2008-05-14,92.400002,92.739998,91.930000,92.129997,71.852455,222300
2008-05-15,92.000000,93.339996,91.370003,93.250000,72.725937,313200
2008-05-16,93.709999,93.709999,91.239998,91.959999,71.719864,190800
2008-05-19,92.000000,93.260002,90.900002,91.120003,71.064751,118900
2008-05-20,90.260002,90.260002,88.690002,89.120003,69.504936,169400
2008-05-21,89.050003,89.470001,86.470001,86.660004,67.586380,459600
2008-05-22,87.099998,88.529999,86.449997,87.599998,68.319473,475400
2008-05-23,87.360001,87.360001,85.849998,85.980003,67.056061,227100
2008-05-27,86.000000,86.910004,85.599998,86.660004,67.586380,220000
2008-05-28,87.000000,87.400002,84.690002,86.029999,67.095062,400500
2008-05-29,86.099998,88.360001,86.099998,87.620003,68.335083,332900
2008-05-30,88.139999,88.180000,86.720001,86.720001,67.633194,132900
2008-06-02,86.440002,86.570000,84.190002,85.199997,66.447762,179400
2008-06-03,85.930000,85.959999,83.040001,84.349998,65.784813,359700
2008-06-04,84.139999,85.300003,83.029999,83.440002,65.075104,217500
2008-06-05,83.820000,85.300003,83.820000,85.099998,66.369720,219100
2008-06-06,84.059998,84.059998,80.900002,80.900002,63.094139,257100
2008-06-09,80.779999,81.470001,77.669998,78.900002,61.534306,199700
2008-06-10,77.639999,80.540001,77.639999,79.489998,61.994484,324000
2008-06-11,79.550003,79.699997,76.599998,77.160004,60.177311,327900
2008-06-12,77.180000,79.699997,77.180000,78.379997,61.128807,314500
2008-06-13,78.980003,80.019997,77.779999,80.019997,62.407795,162100
2008-06-16,79.580002,81.980003,79.089996,81.110001,63.257927,258200
2008-06-17,81.820000,82.389999,78.790001,78.800003,61.456337,162700
2008-06-18,77.720001,78.690002,76.430000,77.910004,60.762253,182800
2008-06-19,77.699997,78.129997,75.639999,78.019997,60.848011,249100
2008-06-20,76.199997,78.070000,75.599998,76.220001,59.444210,253700
2008-06-23,76.610001,76.610001,74.000000,74.160004,57.837601,183500
2008-06-24,73.650002,76.440002,73.209999,75.540001,58.913872,269000
2008-06-25,75.599998,77.790001,74.690002,75.000000,59.026398,353600
2008-06-26,73.300003,73.389999,71.680000,71.730003,56.452873,232200
2008-06-27,71.529999,72.470001,69.680000,70.580002,55.547798,372700
2008-06-30,70.500000,70.839996,68.889999,68.949997,54.264927,468300
2008-07-01,67.760002,70.070000,66.900002,69.769997,54.910294,642700
2008-07-02,70.000000,71.209999,68.459999,68.470001,53.887196,489300
2008-07-03,69.330002,69.500000,67.339996,68.059998,53.564487,358400
2008-07-07,68.970001,69.370003,64.419998,65.519997,51.565468,479200
2008-07-08,65.680000,69.730003,64.709999,69.660004,54.823742,908400
2008-07-09,69.959999,70.279999,65.529999,65.769997,51.762215,773000
2008-07-10,65.010002,66.699997,63.930000,65.400002,51.471035,1091100
2008-07-11,63.520000,65.650002,61.990002,63.700001,50.133087,1238200
2008-07-14,65.309998,66.150002,59.860001,59.860001,47.110943,2263800
2008-07-15,58.439999,61.500000,56.090000,58.119999,45.741539,3684900
2008-07-16,59.599998,66.489998,59.279999,66.379997,52.242298,2933800
2008-07-17,69.870003,72.919998,67.559998,71.190002,56.027870,3994500
2008-07-18,73.720001,73.970001,70.389999,72.919998,57.389404,2207800
2008-07-21,74.260002,75.279999,71.680000,71.949997,56.625980,2340500
2008-07-22,70.459999,77.480003,68.940002,77.440002,60.946705,2954600
2008-07-23,77.000000,81.040001,76.510002,78.300003,61.623577,3729500
2008-07-24,78.769997,78.889999,72.930000,73.500000,57.845863,2896000
2008-07-25,73.419998,74.839996,71.290001,72.809998,57.302822,3293200
2008-07-28,73.000000,74.500000,69.059998,69.489998,54.689945,2280000
2008-07-29,69.599998,74.970001,68.970001,74.970001,59.002811,3299500
2008-07-30,76.470001,77.849998,74.160004,76.820000,60.458801,3207300
2008-07-31,76.800003,77.279999,74.779999,75.650002,59.537971,2270200
2008-08-01,76.300003,77.000000,73.739998,76.250000,60.010174,1865600
2008-08-04,77.870003,77.870003,73.629997,75.110001,59.112972,1347800
2008-08-05,76.089996,78.669998,75.809998,78.430000,61.725891,1689000
2008-08-06,77.580002,78.730003,76.389999,77.900002,61.308750,1379400
2008-08-07,76.900002,77.860001,73.660004,74.470001,58.609310,1586500
2008-08-08,74.000000,77.599998,73.790001,76.730003,60.387962,1443300
2008-08-11,76.730003,80.430000,76.269997,78.750000,61.977749,1533400
2008-08-12,77.910004,77.910004,73.660004,74.470001,58.609310,1342500
2008-08-13,73.639999,73.800003,70.809998,72.129997,56.767681,1512500
2008-08-14,71.300003,74.639999,71.300003,74.019997,58.255123,1532900
2008-08-15,74.809998,76.190002,74.050003,74.849998,58.908356,1045900
2008-08-18,75.769997,75.769997,71.980003,72.230003,56.846355,883200
2008-08-19,71.089996,71.370003,69.169998,69.959999,55.059834,1390200
2008-08-20,69.860001,71.300003,68.589996,71.300003,56.114433,1500500
2008-08-21,70.059998,70.980003,69.330002,70.379997,55.390388,1363700
2008-08-22,72.459999,72.900002,71.180000,72.580002,57.121826,1312900
2008-08-25,72.139999,72.150002,70.309998,70.430000,55.429745,1160300
2008-08-26,70.510002,71.500000,69.540001,70.839996,55.752392,1078000
2008-08-27,71.029999,72.309998,70.269997,72.080002,56.728313,974600
2008-08-28,72.930000,75.300003,72.650002,75.250000,59.223175,989600
2008-08-29,74.889999,75.790001,74.190002,75.050003,59.065742,943900
2008-09-02,76.550003,79.000000,75.239998,76.519997,60.222660,1595400
2008-09-03,76.650002,77.709999,75.400002,77.669998,61.127743,2062000
2008-09-04,76.809998,77.300003,73.730003,73.760002,58.050507,1775200
2008-09-05,72.410004,76.599998,72.389999,76.500000,60.206913,1947100
2008-09-08,81.250000,83.230003,77.059998,80.099998,63.040203,2135200
2008-09-09,79.110001,80.250000,74.949997,74.970001,59.002811,2673900
2008-09-10,75.790001,76.230003,72.580002,74.300003,58.475494,2154100
2008-09-11,72.199997,75.849998,71.019997,75.849998,59.695377,2609700
2008-09-12,74.300003,76.970001,73.809998,75.830002,59.679630,2350600
2008-09-15,71.000000,74.400002,69.000000,69.070000,54.359390,2866200
2008-09-16,65.599998,72.769997,65.339996,72.690002,57.208382,1835100
2008-09-17,72.000000,72.000000,64.910004,66.260002,52.147865,2479200
2008-09-18,68.080002,74.349998,61.490002,72.730003,57.239887,3153200
2008-09-19,95.000000,95.000000,75.730003,80.870003,63.646172,391600
2008-09-22,83.900002,83.900002,75.500000,75.959999,59.781952,216200
2008-09-23,75.410004,76.639999,73.370003,74.680000,58.774559,476300
2008-09-24,77.440002,77.440002,73.320000,73.610001,58.331570,545200
2008-09-25,77.440002,77.440002,74.019997,75.430000,59.773815,660300
2008-09-26,74.580002,79.000000,72.000000,78.089996,61.881721,541900
2008-09-29,75.750000,79.839996,66.809998,69.500000,55.074657,518600
2008-09-30,73.250000,73.930000,68.349998,73.930000,58.585148,571800
2008-10-01,75.400002,76.730003,71.860001,76.550003,60.661366,820800
2008-10-02,76.260002,76.809998,73.489998,74.059998,58.688190,1069300
2008-10-03,75.970001,77.349998,70.750000,71.029999,56.287086,1512700
2008-10-06,66.510002,69.430000,64.360001,69.070000,54.733898,1040200
2008-10-07,69.000000,71.000000,60.660000,60.759998,48.148724,1012800
2008-10-08,57.310001,62.990002,57.040001,59.189999,46.904591,1664500
2008-10-09,62.330002,62.330002,52.099998,52.709999,41.769554,1513500
2008-10-10,47.689999,56.590000,46.869999,55.500000,43.980476,4226100
2008-10-13,60.599998,62.790001,56.230000,61.459999,48.703411,1711400
2008-10-14,66.989998,70.800003,63.080002,65.169998,51.643375,3794700
2008-10-15,62.000000,63.939999,59.389999,59.660000,47.277027,2084200
2008-10-16,61.250000,61.599998,56.049999,61.299999,48.576637,3784900
2008-10-17,59.139999,62.779999,59.139999,59.580002,47.213650,2821400
2008-10-20,60.680000,60.939999,58.540001,60.779999,48.164562,2372800
2008-10-21,59.939999,61.790001,59.570000,59.910000,47.475151,1621100
2008-10-22,58.299999,59.240002,54.270000,56.150002,44.495560,2022300
2008-10-23,55.630001,56.810001,52.340000,55.509998,43.988403,3217600
2008-10-24,52.380001,54.369999,50.009998,52.790001,41.832966,2765900
2008-10-27,52.000000,54.450001,51.270000,51.279999,40.636356,1798200
2008-10-28,53.580002,57.349998,50.060001,57.340000,45.438576,1637000
2008-10-29,56.639999,59.169998,55.389999,55.599998,44.059700,2617400
2008-10-30,58.220001,58.279999,55.820000,57.049999,45.208775,1717800
2008-10-31,56.860001,60.099998,56.450001,59.820000,47.403835,1846800
2008-11-03,59.549999,60.360001,59.279999,59.900002,47.467228,1347900
2008-11-04,61.470001,63.209999,60.730000,63.080002,49.987186,1052300
2008-11-05,61.740002,62.470001,57.209999,57.450001,45.525742,1846000
2008-11-06,56.200001,57.889999,53.500000,53.919998,42.728413,2383400
2008-11-07,54.099998,54.759998,52.840000,54.529999,43.211811,1731200
2008-11-10,56.259998,56.259998,51.630001,52.720001,41.777493,1626400
2008-11-11,51.509998,52.840000,50.459999,51.720001,40.985046,2055600
2008-11-12,50.590000,51.430000,48.040001,48.299999,38.274895,1621100
2008-11-13,48.619999,51.480000,44.860001,51.259998,40.620529,3635600
2008-11-14,49.869999,51.509998,48.200001,48.500000,38.433392,1957200
2008-11-17,48.110001,48.480000,45.930000,46.060001,36.499832,1787300
2008-11-18,46.240002,46.799999,43.689999,45.860001,36.341351,1595100
2008-11-19,45.250000,45.529999,40.730000,40.830002,32.355370,2885100
2008-11-20,40.209999,41.119999,36.160000,36.959999,29.288630,3331800
2008-11-21,38.110001,38.340000,33.419998,37.320000,29.573900,3147900
2008-11-24,39.119999,44.730000,39.029999,43.490002,34.463261,1805100
2008-11-25,46.009998,46.279999,43.220001,45.310001,35.905502,1575100
2008-11-26,44.099998,47.650002,43.939999,47.470001,37.617172,2167200
2008-11-28,47.380001,49.119999,47.090000,48.849998,38.710735,562300
2008-12-01,47.270000,47.270000,40.450001,40.950001,32.450466,2159600
2008-12-02,41.830002,43.930000,39.959999,43.520000,34.487041,1582200
2008-12-03,42.040001,46.770000,41.900002,46.400002,36.769264,2615200
2008-12-04,45.730000,48.369999,44.700001,45.619999,36.151157,2592300
2008-12-05,44.520000,49.000000,44.259998,48.860001,38.718655,2528900
2008-12-08,50.369999,52.889999,50.169998,52.230000,41.389198,1940900
2008-12-09,51.549999,52.389999,49.560001,49.869999,39.519047,1933000
2008-12-10,50.520000,50.520000,47.939999,49.230000,39.011871,1967900
2008-12-11,48.320000,48.320000,44.910000,45.310001,35.905502,1674200
2008-12-12,43.470001,46.029999,42.959999,45.880001,36.357201,1758800
2008-12-15,46.090000,46.090000,43.299999,44.000000,34.867405,1174200
2008-12-16,44.639999,48.500000,44.639999,48.360001,38.322449,1183700
2008-12-17,47.450001,49.240002,47.110001,47.869999,37.934155,2017700
2008-12-18,48.200001,48.950001,46.209999,46.650002,36.967373,1892100
2008-12-19,46.889999,47.680000,45.880001,46.189999,36.602859,1394400
2008-12-22,46.360001,46.730000,44.360001,44.919998,35.596447,1139300
2008-12-23,44.490002,44.490002,43.200001,43.230000,34.725712,756100
2008-12-24,43.500000,44.150002,43.150002,44.150002,35.464725,184600
2008-12-26,44.459999,44.459999,43.599998,44.160000,35.472752,189300
2008-12-29,44.110001,44.110001,42.980000,43.650002,35.063076,424500
2008-12-30,44.049999,45.349998,43.750000,45.279999,36.372406,424100
2008-12-31,45.180000,47.189999,45.029999,46.910000,37.681759,495700
2009-01-02,46.509998,47.910000,45.720001,47.560001,38.203892,791000
2009-01-05,47.099998,47.500000,46.200001,46.340000,37.223892,650500
2009-01-06,46.970001,47.709999,46.680000,46.990002,37.746029,878600
2009-01-07,46.090000,46.389999,44.650002,44.840000,36.018997,956500
2009-01-08,44.389999,45.090000,43.959999,44.540001,35.777992,1225000
2009-01-09,44.700001,44.970001,42.939999,43.080002,34.605209,926500
2009-01-12,42.759998,42.830002,40.320000,40.830002,32.797840,1000500
2009-01-13,40.220001,41.750000,39.849998,41.250000,33.135204,1334200
2009-01-14,40.110001,40.110001,38.830002,39.070000,31.384066,1494400
2009-01-15,38.900002,38.990002,35.459999,36.680000,29.464245,1831400
2009-01-16,37.639999,37.820000,33.380001,35.090000,28.187021,1497800
2009-01-20,33.020000,33.270000,28.950001,29.040001,23.327187,995500
2009-01-21,29.870001,33.290001,29.430000,33.130001,26.612606,1036700
2009-01-22,32.049999,33.290001,30.650000,31.639999,25.415707,1859500
2009-01-23,30.520000,33.060001,30.129999,32.849998,26.387669,1238100
2009-01-26,33.419998,34.310001,31.790001,32.200001,25.865549,1161000
2009-01-27,32.830002,33.459999,32.310001,33.450001,26.869652,630600
2009-01-28,36.029999,37.770000,35.910000,37.580002,30.187178,1247600
2009-01-29,36.369999,36.779999,34.810001,34.910000,28.042423,870500
2009-01-30,35.310001,35.880001,33.709999,34.470001,27.688990,1234300
2009-02-02,33.419998,34.490002,33.060001,34.299999,27.552433,738400
2009-02-03,34.820000,34.840000,32.669998,33.259998,26.717018,970900
2009-02-04,33.830002,34.599998,32.990002,33.180000,26.652760,1199700
2009-02-05,32.750000,34.759998,31.629999,33.990002,27.303413,1517800
2009-02-06,34.880001,37.180000,34.880001,36.919998,29.657017,1355900
2009-02-09,36.970001,37.919998,36.500000,37.299999,29.962265,1164800
2009-02-10,36.970001,37.299999,33.220001,33.459999,26.877678,1664000
2009-02-11,34.060001,35.259998,33.930000,35.110001,28.203081,1606800
2009-02-12,34.119999,34.730000,32.610001,34.580002,27.777338,2411800
2009-02-13,33.900002,34.520000,33.330002,33.430000,26.853579,2135000
2009-02-17,31.520000,31.879999,30.240000,30.280001,24.323256,1284000
2009-02-18,31.010000,31.230000,29.260000,29.959999,24.066198,2586100
2009-02-19,30.490000,30.709999,28.490000,28.530001,22.917521,2649400
2009-02-20,27.320000,28.809999,25.850000,28.100000,22.572111,3903500
2009-02-23,29.209999,29.530001,27.410000,27.420000,22.025885,4070300
2009-02-24,27.639999,30.610001,27.330000,30.540001,24.532106,2905300
2009-02-25,30.250000,32.090000,28.770000,30.690001,24.652599,4322500
2009-02-26,32.130001,33.009998,31.059999,31.350000,25.182764,4055500
2009-02-27,29.809999,31.049999,29.400000,29.520000,23.712767,2709100
2009-03-02,28.410000,28.840000,27.379999,27.700001,22.250801,2579500
2009-03-03,28.330000,28.540001,26.809999,27.170000,21.825062,1942900
2009-03-04,28.139999,28.139999,26.070000,26.650000,21.407356,2207200
2009-03-05,25.900000,26.049999,23.639999,24.150000,19.399155,2695200
2009-03-06,24.420000,25.150000,22.639999,23.520000,18.893097,3520100
2009-03-09,23.309999,24.889999,22.990000,24.070000,19.334896,2528900
2009-03-10,25.160000,27.860001,25.139999,27.730000,22.274891,2349400
2009-03-11,28.639999,29.680000,27.930000,28.650000,23.013899,2896800
2009-03-12,28.559999,31.879999,28.160000,31.620001,25.399649,1764800
2009-03-13,32.310001,32.580002,30.510000,31.580000,25.367512,2286400
2009-03-16,32.509998,33.490002,31.100000,31.219999,25.078341,2390900
2009-03-17,31.190001,33.099998,30.559999,33.060001,26.556376,1904500
2009-03-18,32.709999,36.270000,32.480000,36.139999,29.030464,4490400
2009-03-19,37.330002,37.549999,33.160000,33.310001,26.757177,4327000
2009-03-20,33.320000,33.549999,31.629999,31.870001,25.600470,2476000
2009-03-23,33.580002,37.430000,33.580002,37.320000,29.978333,3452100
2009-03-24,36.130001,37.700001,34.990002,35.220001,28.291451,3694800
2009-03-25,36.180000,37.130001,33.950001,36.500000,29.482870,5427000
2009-03-26,36.990002,37.180000,35.610001,36.770000,29.700974,4479100
2009-03-27,35.990002,37.070000,35.549999,35.680000,28.820517,2899600
2009-03-30,33.840000,34.169998,32.369999,32.619999,26.348803,1834000
2009-03-31,33.400002,34.990002,33.070000,34.389999,27.778526,1795900
2009-04-01,33.540001,35.610001,33.470001,35.380001,28.578197,1866800
2009-04-02,37.200001,37.590000,35.759998,36.290001,29.313251,2681600
2009-04-03,36.000000,37.880001,35.810001,37.880001,30.597565,2540200
2009-04-06,36.639999,36.990002,36.130001,36.599998,29.563665,2087200
2009-04-07,35.419998,36.470001,35.419998,35.610001,28.763969,1747000
2009-04-08,35.889999,35.990002,34.820000,35.590000,28.747824,1659200
2009-04-09,38.549999,41.439999,38.439999,41.209999,33.287361,3498000
2009-04-13,40.599998,43.680000,40.189999,43.349998,35.015980,3036800
2009-04-14,42.669998,43.180000,40.020000,40.130001,32.414997,2847600
2009-04-15,39.560001,42.139999,39.020000,41.950001,33.885117,2114900
2009-04-16,42.520000,42.740002,40.860001,42.040001,33.957809,2895100
2009-04-17,42.419998,43.560001,41.340000,42.830002,34.595955,4458800
2009-04-20,41.380001,41.380001,37.770000,37.770000,30.508718,2899900
2009-04-21,36.650002,40.700001,36.189999,40.520000,32.730034,5668900
2009-04-22,39.450001,42.029999,39.169998,39.560001,31.954596,5439600
2009-04-23,39.810001,41.410000,39.459999,41.060001,33.166229,4648900
2009-04-24,41.349998,42.830002,40.630001,41.939999,33.877041,6343400
2009-04-27,40.730000,42.029999,40.660000,40.980000,33.101616,3112100
2009-04-28,39.930000,40.889999,39.529999,39.950001,32.269615,3172100
2009-04-29,40.650002,42.060001,40.590000,41.759998,33.731651,3812000
2009-04-30,42.650002,42.830002,41.220001,41.360001,33.408543,2647000
2009-05-01,41.310001,41.910000,40.639999,41.020000,33.133911,1952500
2009-05-04,41.459999,45.480000,41.459999,45.480000,36.736473,3533900
2009-05-05,44.520000,45.520000,44.259998,44.869999,36.243740,3785000
2009-05-06,46.130001,48.430000,45.880001,47.919998,38.707382,4109000
2009-05-07,50.570000,50.570000,45.840000,46.720001,37.738087,4105800
2009-05-08,47.540001,50.160000,46.980000,49.990002,40.379440,4181500
2009-05-11,48.619999,49.160000,47.090000,47.320000,38.222725,4217900
2009-05-12,47.930000,47.930000,44.689999,45.950001,37.116116,3461100
2009-05-13,44.799999,45.090000,43.549999,43.889999,35.452156,3019700
2009-05-14,43.419998,45.380001,43.419998,45.139999,36.461834,2926000
2009-05-15,45.009998,45.540001,43.980000,44.259998,35.751019,2271500
2009-05-18,45.410000,47.259998,45.250000,47.060001,38.012714,2418800
2009-05-19,47.320000,47.660000,45.790001,45.889999,37.067638,2703800
2009-05-20,46.799999,47.090000,44.369999,44.750000,36.146801,3170700
2009-05-21,44.020000,45.180000,43.980000,44.660000,36.074131,2962500
2009-05-22,45.009998,45.160000,44.230000,44.290001,35.775257,2043100
2009-05-26,43.990002,46.080002,43.860001,45.930000,37.099953,2538000
2009-05-27,46.389999,46.500000,44.430000,44.529999,35.969101,1431700
2009-05-28,44.990002,45.930000,44.130001,45.820000,37.011112,2612500
2009-05-29,46.169998,46.709999,45.380001,46.650002,37.681545,2134700
2009-06-01,47.209999,47.759998,46.540001,47.080002,38.028858,1932100
2009-06-02,46.160000,46.470001,45.720001,46.080002,37.221107,2150500
2009-06-03,45.799999,46.189999,45.139999,45.599998,36.833397,2161200
2009-06-04,45.930000,47.250000,45.869999,47.169998,38.101563,2342000
2009-06-05,48.000000,48.090000,46.459999,46.720001,37.738087,2700900
2009-06-08,46.299999,47.529999,46.299999,47.110001,38.053089,2327500
2009-06-09,47.340000,47.660000,46.980000,47.380001,38.271183,2482500
2009-06-10,47.799999,47.799999,46.330002,46.330002,37.423061,2964400
2009-06-11,46.980000,48.060001,46.869999,47.310001,38.214649,2605300
2009-06-12,47.180000,47.779999,47.150002,47.660000,38.497372,1492300
2009-06-15,47.110001,47.450001,46.490002,46.549999,37.600769,1819400
2009-06-16,46.759998,46.759998,45.599998,45.700001,36.914169,1783700
2009-06-17,45.509998,45.529999,44.029999,44.509998,35.952950,3060600
2009-06-18,44.650002,45.650002,44.509998,45.520000,36.768780,1556000
2009-06-19,46.090000,46.480000,45.330002,46.270000,37.374596,1394500
2009-06-22,45.580002,46.000000,43.580002,43.610001,35.225979,1749200
2009-06-23,43.730000,44.509998,43.470001,44.169998,35.678314,2140800
2009-06-24,44.439999,45.040001,44.029999,44.389999,36.033886,1704200
2009-06-25,44.099998,45.270000,44.029999,45.250000,36.731987,1513800
2009-06-26,45.160000,45.900002,44.980000,45.639999,37.048565,1331600
2009-06-29,45.810001,46.349998,45.279999,46.220001,37.519386,1851100
2009-06-30,46.240002,46.540001,45.410000,45.730000,37.121605,2279200
2009-07-01,45.880001,46.070000,45.389999,45.470001,36.910564,1772600
2009-07-02,44.770000,44.900002,44.020000,44.080002,35.782215,1586500
2009-07-06,43.509998,44.049999,43.150002,43.889999,35.627998,1886400
2009-07-07,43.900002,44.160000,43.320000,43.320000,35.165279,1618100
2009-07-08,43.560001,43.619999,41.639999,42.590000,34.572701,2219900
2009-07-09,43.119999,43.779999,42.970001,43.340000,35.181541,1544900
2009-07-10,42.919998,43.180000,42.580002,42.709999,34.670120,1721600
2009-07-13,43.509998,45.410000,43.400002,45.340000,36.805035,1969600
2009-07-14,45.540001,45.580002,44.720001,45.220001,36.707626,1687300
2009-07-15,45.959999,47.560001,45.869999,47.090000,38.225605,2386000
2009-07-16,46.910000,47.419998,46.320000,47.119999,38.249954,1935100
2009-07-17,47.119999,47.470001,46.490002,46.689999,37.900906,1585100
2009-07-20,47.110001,47.400002,46.770000,47.009998,38.160675,1740000
2009-07-21,47.459999,47.459999,46.049999,46.540001,37.779140,2386700
2009-07-22,45.779999,46.830002,45.570000,46.419998,37.681732,1901900
2009-07-23,46.520000,47.799999,46.230000,47.480000,38.542206,2127900
2009-07-24,47.250000,47.369999,46.590000,47.180000,38.298672,1093300
2009-07-27,47.320000,47.990002,47.060001,47.910000,38.891266,1153400
2009-07-28,47.599998,48.029999,47.419998,47.860001,38.850662,1248200
2009-07-29,47.599998,48.110001,47.490002,47.919998,38.899364,904400
2009-07-30,48.560001,49.520000,48.549999,48.970001,39.751713,1320300
2009-07-31,49.000000,49.400002,48.730000,49.270000,39.995235,1675200
2009-08-03,50.180000,50.599998,49.970001,50.580002,41.058640,1644900
2009-08-04,50.680000,51.740002,50.080002,51.430000,41.748634,1459300
2009-08-05,51.849998,53.369999,51.560001,53.139999,43.136738,1801500
2009-08-06,54.000000,54.200001,52.430000,52.919998,42.958145,2097100
2009-08-07,53.900002,55.169998,53.360001,54.180000,43.980972,1532400
2009-08-10,53.869999,54.560001,53.430000,54.060001,43.883564,1303400
2009-08-11,53.720001,53.759998,52.049999,52.130001,42.316856,1329400
2009-08-12,51.919998,53.290001,51.860001,52.950001,42.982517,1442100
2009-08-13,53.580002,53.930000,52.799999,53.919998,43.769901,982500
2009-08-14,53.970001,54.009998,52.830002,53.709999,43.599442,1300100
2009-08-17,52.020000,52.209999,51.470001,51.590000,41.878506,1525900
2009-08-18,52.049999,52.740002,51.939999,52.439999,42.568508,1379900
2009-08-19,51.730000,52.779999,51.689999,52.419998,42.552280,1366000
2009-08-20,52.619999,53.740002,52.500000,53.660000,43.558846,1249800
2009-08-21,54.380001,54.919998,54.070000,54.730000,44.427429,1172100
2009-08-24,55.369999,55.750000,54.029999,54.130001,43.940388,1436500
2009-08-25,54.549999,55.209999,54.509998,54.630001,44.346256,1876900
2009-08-26,54.529999,55.040001,54.049999,54.549999,44.281326,1416500
2009-08-27,54.500000,55.200001,54.110001,55.110001,44.735916,1312600
2009-08-28,55.480000,55.730000,54.570000,55.160000,44.776489,1818600
2009-08-31,54.200001,55.020000,54.029999,54.980000,44.630371,915200
2009-09-01,54.549999,55.259998,52.189999,52.270000,42.430492,1699700
2009-09-02,51.820000,52.680000,51.610001,51.720001,41.984039,1154100
2009-09-03,52.250000,52.959999,52.099998,52.869999,42.917557,781300
2009-09-04,53.099998,53.419998,52.740002,53.259998,43.234154,1128600
2009-09-08,53.990002,54.150002,53.290001,53.669998,43.566959,944300
2009-09-09,53.689999,54.470001,53.549999,54.320000,44.094608,1330300
2009-09-10,54.290001,54.770000,53.560001,54.730000,44.427429,930200
2009-09-11,54.770000,54.939999,54.270000,54.299999,44.078384,834500
2009-09-14,53.529999,54.880001,53.529999,54.770000,44.459896,1114200
2009-09-15,54.919998,55.360001,54.099998,54.810001,44.492378,1571300
2009-09-16,54.970001,56.560001,54.919998,56.540001,45.896717,1030900
2009-09-17,56.419998,57.330002,56.180000,56.509998,45.872353,1042400
2009-09-18,56.660000,56.869999,56.160000,56.480000,45.848015,928000
2009-09-21,55.840000,56.240002,55.810001,56.020000,45.474606,775900
2009-09-22,56.590000,57.320000,56.320000,57.299999,46.600151,933900
2009-09-23,57.459999,57.660000,56.200001,56.240002,45.738110,1059600
2009-09-24,56.610001,56.669998,54.830002,55.270000,44.949242,1775600
2009-09-25,54.900002,55.110001,54.070000,54.470001,44.298622,827900
2009-09-28,54.860001,56.060001,54.700001,56.000000,45.542915,595300
2009-09-29,56.180000,56.639999,55.790001,55.820000,45.396530,853300
2009-09-30,56.099998,56.250000,54.959999,55.520000,45.152531,690300
2009-10-01,55.250000,55.369999,53.230000,53.279999,43.330837,1353000
2009-10-02,52.360001,53.740002,52.189999,53.209999,43.273888,865800
2009-10-05,53.799999,54.990002,53.799999,54.900002,44.648323,822500
2009-10-06,55.500000,56.060001,54.860001,55.540001,45.168812,914900
2009-10-07,55.410000,56.330002,55.250000,56.259998,45.754368,1127300
2009-10-08,56.709999,56.959999,56.169998,56.360001,45.835686,665200
2009-10-09,56.279999,56.930000,56.160000,56.889999,46.266720,716000
2009-10-12,57.270000,57.490002,56.910000,57.439999,46.714016,412700
