secid,date,days,forward_price,strike_price,impl_volatility,cp_flag,index_flag
106457,2007-04-10,122,130.487098,130.487098,0.14717,P,0
106457,2007-04-10,152,131.060762,131.060762,0.143591,P,0
106457,2007-04-10,182,130.852476,130.852476,0.139024,P,0
106457,2007-04-11,10,127.958931,0,,C,0
106457,2007-04-11,30,128.339107,128.339107,0.109181,C,0
106457,2007-04-11,60,128.911075,128.911075,0.111022,C,0
106457,2007-04-11,91,128.728194,128.728194,0.116118,C,0
106457,2007-04-11,122,129.316607,129.316607,0.115327,C,0
106457,2007-04-11,152,129.885891,129.885891,0.115665,C,0
106457,2007-04-11,182,129.673353,129.673353,0.116878,C,0
106457,2007-04-11,10,127.958931,0,,P,0
106457,2007-04-11,30,128.339107,128.339107,0.152493,P,0
106457,2007-04-11,60,128.911075,128.911075,0.152099,P,0
106457,2007-04-11,91,128.728194,128.728194,0.150579,P,0
106457,2007-04-11,122,129.316607,129.316607,0.149755,P,0
106457,2007-04-11,152,129.885891,129.885891,0.147198,P,0
106457,2007-04-11,182,129.673353,129.673353,0.144224,P,0
106457,2007-04-12,10,127.968836,0,,C,0
106457,2007-04-12,30,128.346484,128.346484,0.107689,C,0
106457,2007-04-12,60,128.917886,128.917886,0.111007,C,0
106457,2007-04-12,91,128.735874,128.735874,0.116396,C,0
106457,2007-04-12,122,129.325679,129.325679,0.115738,C,0
106457,2007-04-12,152,129.896045,129.896045,0.115702,C,0
106457,2007-04-12,182,129.684346,129.684346,0.116367,C,0
106457,2007-04-12,10,127.968836,0,,P,0
106457,2007-04-12,30,128.346484,128.346484,0.152641,P,0
106457,2007-04-12,60,128.917886,128.917886,0.152137,P,0
106457,2007-04-12,91,128.735874,128.735874,0.150759,P,0
106457,2007-04-12,122,129.325679,129.325679,0.149966,P,0
106457,2007-04-12,152,129.896045,129.896045,0.146975,P,0
106457,2007-04-12,182,129.684346,129.684346,0.143415,P,0
106457,2007-04-13,10,128.549693,0,,C,0
106457,2007-04-13,30,128.929055,128.929055,0.125526,C,0
106457,2007-04-13,60,129.503136,129.503136,0.12532,C,0
106457,2007-04-13,91,129.323755,129.323755,0.124524,C,0
106457,2007-04-13,122,129.916169,129.916169,0.124438,C,0
106457,2007-04-13,152,130.490964,130.490964,0.123278,C,0
106457,2007-04-13,182,130.28358,130.28358,0.122032,C,0
106457,2007-04-13,10,128.549693,0,,P,0
106457,2007-04-13,30,128.929055,128.929055,0.155551,P,0
106457,2007-04-13,60,129.503136,129.503136,0.153688,P,0
106457,2007-04-13,91,129.323755,129.323755,0.145597,P,0
106457,2007-04-13,122,129.916169,129.916169,0.144833,P,0
106457,2007-04-13,152,130.490964,130.490964,0.141472,P,0
106457,2007-04-13,182,130.28358,130.28358,0.137328,P,0
106457,2007-04-16,10,131.785167,0,,C,0
106457,2007-04-16,30,132.174085,132.174085,0.117761,C,0
106457,2007-04-16,60,132.762906,132.762906,0.113988,C,0
106457,2007-04-16,91,132.598306,132.598306,0.11299,C,0
106457,2007-04-16,122,133.205413,133.205413,0.112287,C,0
106457,2007-04-16,152,133.793046,133.793046,0.103807,C,0
106457,2007-04-16,182,133.598111,133.598111,0.095069,C,0
106457,2007-04-16,10,131.785167,0,,P,0
106457,2007-04-16,30,132.174085,132.174085,0.127541,P,0
106457,2007-04-16,60,132.762906,132.762906,0.127629,P,0
106457,2007-04-16,91,132.598306,132.598306,0.127076,P,0
106457,2007-04-16,122,133.205413,133.205413,0.12631,P,0
106457,2007-04-16,152,133.793046,133.793046,0.119312,P,0
106457,2007-04-16,182,133.598111,133.598111,0.110313,P,0
106457,2007-04-17,10,131.794491,0,,C,0
106457,2007-04-17,30,132.183531,132.183531,0.103259,C,0
106457,2007-04-17,60,132.772751,132.772751,0.104727,C,0
106457,2007-04-17,91,132.607676,132.607676,0.106415,C,0
106457,2007-04-17,122,133.212914,133.212914,0.104482,C,0
106457,2007-04-17,152,133.796668,133.796668,0.10246,C,0
106457,2007-04-17,182,133.597675,133.597675,0.10092,C,0
106457,2007-04-17,10,131.794491,0,,P,0
106457,2007-04-17,30,132.183531,132.183531,0.144755,P,0
106457,2007-04-17,60,132.772751,132.772751,0.139863,P,0
106457,2007-04-17,91,132.607676,132.607676,0.139927,P,0
106457,2007-04-17,122,133.212914,133.212914,0.138281,P,0
106457,2007-04-17,152,133.796668,133.796668,0.131779,P,0
106457,2007-04-17,182,133.597675,133.597675,0.125076,P,0
106457,2007-04-18,10,133.376806,0,,C,0
106457,2007-04-18,30,133.770587,133.770587,0.098595,C,0
106457,2007-04-18,60,134.366163,134.366163,0.103901,C,0
106457,2007-04-18,91,134.20712,134.20712,0.104661,C,0
106457,2007-04-18,122,134.818163,134.818163,0.104309,C,0
106457,2007-04-18,152,135.40603,135.40603,0.103317,C,0
106457,2007-04-18,182,135.211024,135.211024,0.102014,C,0
106457,2007-04-18,10,133.376806,0,,P,0
106457,2007-04-18,30,133.770587,133.770587,0.143868,P,0
106457,2007-04-18,60,134.366163,134.366163,0.137496,P,0
106457,2007-04-18,91,134.20712,134.20712,0.13583,P,0
106457,2007-04-18,122,134.818163,134.818163,0.134819,P,0
106457,2007-04-18,152,135.40603,135.40603,0.129179,P,0
106457,2007-04-18,182,135.211024,135.211024,0.122085,P,0
106457,2007-04-19,10,133.156397,0,,C,0
106457,2007-04-19,30,133.549727,133.549727,0.101187,C,0
106457,2007-04-19,60,134.144682,134.144682,0.105398,C,0
106457,2007-04-19,91,133.984449,133.984449,0.105747,C,0
106457,2007-04-19,122,134.594352,134.594352,0.105274,C,0
106457,2007-04-19,152,135.181684,135.181684,0.103661,C,0
106457,2007-04-19,182,134.986108,134.986108,0.101776,C,0
106457,2007-04-19,10,133.156397,0,,P,0
106457,2007-04-19,30,133.549727,133.549727,0.145037,P,0
106457,2007-04-19,60,134.144682,134.144682,0.136537,P,0
106457,2007-04-19,91,133.984449,133.984449,0.135712,P,0
106457,2007-04-19,122,134.594352,134.594352,0.134589,P,0
106457,2007-04-19,152,135.181684,135.181684,0.128572,P,0
106457,2007-04-19,182,134.986108,134.986108,0.121743,P,0
106457,2007-04-20,10,133.797434,0,,C,0
106457,2007-04-20,30,134.192653,134.192653,0.101927,C,0
106457,2007-04-20,60,134.79056,134.79056,0.105886,C,0
106457,2007-04-20,91,134.634145,134.634145,0.10623,C,0
106457,2007-04-20,122,135.247559,135.247559,0.105508,C,0
106457,2007-04-20,152,135.839349,135.839349,0.101094,C,0
106457,2007-04-20,182,135.648085,135.648085,0.095425,C,0
106457,2007-04-20,10,133.797434,0,,P,0
106457,2007-04-20,30,134.192653,134.192653,0.122976,P,0
106457,2007-04-20,60,134.79056,134.79056,0.124417,P,0
106457,2007-04-20,91,134.634145,134.634145,0.124717,P,0
106457,2007-04-20,122,135.247559,135.247559,0.124177,P,0
106457,2007-04-20,152,135.839349,135.839349,0.121582,P,0
106457,2007-04-20,182,135.648085,135.648085,0.118515,P,0
106457,2007-04-23,10,133.236509,0,,C,0
106457,2007-04-23,30,133.630287,133.630287,0.121219,C,0
106457,2007-04-23,60,134.225425,134.225425,0.13629,C,0
106457,2007-04-23,91,134.065492,134.065492,0.149608,C,0
106457,2007-04-23,122,134.675514,134.675514,0.14807,C,0
106457,2007-04-23,152,135.262617,135.262617,0.140444,C,0
106457,2007-04-23,182,135.066798,135.066798,0.134279,C,0
106457,2007-04-23,10,133.236509,0,,P,0
106457,2007-04-23,30,133.630287,133.630287,0.166653,P,0
106457,2007-04-23,60,134.225425,134.225425,0.174634,P,0
106457,2007-04-23,91,134.065492,134.065492,0.163062,P,0
106457,2007-04-23,122,134.675514,134.675514,0.161346,P,0
106457,2007-04-23,152,135.262617,135.262617,0.155277,P,0
106457,2007-04-23,182,135.066798,135.066798,0.149853,P,0
106457,2007-04-24,10,132.485491,0,,C,0
106457,2007-04-24,30,132.877091,132.877091,0.157058,C,0
106457,2007-04-24,60,133.468519,133.468519,0.16668,C,0
106457,2007-04-24,91,133.304359,133.304359,0.168152,C,0
106457,2007-04-24,122,133.909027,133.909027,0.165848,C,0
106457,2007-04-24,152,134.489181,134.489181,0.155377,C,0
106457,2007-04-24,182,134.286392,134.286392,0.147677,C,0
106457,2007-04-24,10,132.485491,0,,P,0
106457,2007-04-24,30,132.877091,132.877091,0.167346,P,0
106457,2007-04-24,60,133.468519,133.468519,0.175119,P,0
106457,2007-04-24,91,133.304359,133.304359,0.18465,P,0
106457,2007-04-24,122,133.909027,133.909027,0.181951,P,0
106457,2007-04-24,152,134.489181,134.489181,0.171056,P,0
106457,2007-04-24,182,134.286392,134.286392,0.163803,P,0
106457,2007-04-25,10,134.368279,0,,C,0
106457,2007-04-25,30,134.765566,134.765566,0.118113,C,0
106457,2007-04-25,60,135.365648,135.365648,0.156281,C,0
106457,2007-04-25,91,135.210153,135.210153,0.145724,C,0
106457,2007-04-25,122,135.824561,135.824561,0.143743,C,0
106457,2007-04-25,152,136.416378,136.416378,0.136391,C,0
106457,2007-04-25,182,136.224929,136.224929,0.129855,C,0
106457,2007-04-25,10,134.368279,0,,P,0
106457,2007-04-25,30,134.765566,134.765566,0.160878,P,0
106457,2007-04-25,60,135.365648,135.365648,0.170548,P,0
106457,2007-04-25,91,135.210153,135.210153,0.162806,P,0
106457,2007-04-25,122,135.824561,135.824561,0.161268,P,0
106457,2007-04-25,152,136.416378,136.416378,0.154794,P,0
106457,2007-04-25,182,136.224929,136.224929,0.148201,P,0
106457,2007-04-26,10,134.137939,0,,C,0
106457,2007-04-26,30,134.534779,134.534779,0.143877,C,0
106457,2007-04-26,60,134.363198,134.363198,0.162007,C,0
106457,2007-04-26,91,134.979519,134.979519,0.159358,C,0
106457,2007-04-26,122,135.595884,135.595884,0.157607,C,0
106457,2007-04-26,152,135.414187,135.414187,0.148633,C,0
106457,2007-04-26,182,136.00413,136.00413,0.140458,C,0
106457,2007-04-26,10,134.137939,0,,P,0
106457,2007-04-26,30,134.534779,134.534779,0.171035,P,0
106457,2007-04-26,60,134.363198,134.363198,0.180299,P,0
106457,2007-04-26,91,134.979519,134.979519,0.179985,P,0
106457,2007-04-26,122,135.595884,135.595884,0.177694,P,0
106457,2007-04-26,152,135.414187,135.414187,0.169838,P,0
106457,2007-04-26,182,136.00413,136.00413,0.162174,P,0
106457,2007-04-27,10,133.757377,0,,C,0
106457,2007-04-27,30,134.153191,134.153191,0.156843,C,0
106457,2007-04-27,60,133.979872,133.979872,0.167103,C,0
106457,2007-04-27,91,134.594362,134.594362,0.161668,C,0
106457,2007-04-27,122,135.20887,135.20887,0.159835,C,0
106457,2007-04-27,152,135.025336,135.025336,0.15153,C,0
106457,2007-04-27,182,135.61339,135.61339,0.144135,C,0
106457,2007-04-27,10,133.757377,0,,P,0
106457,2007-04-27,30,134.153191,134.153191,0.16826,P,0
106457,2007-04-27,60,133.979872,133.979872,0.17571,P,0
106457,2007-04-27,91,134.594362,134.594362,0.17829,P,0
106457,2007-04-27,122,135.20887,135.20887,0.175895,P,0
106457,2007-04-27,152,135.025336,135.025336,0.167568,P,0
106457,2007-04-27,182,135.61339,135.61339,0.160268,P,0
106457,2007-04-30,10,132.70578,0,,C,0
106457,2007-04-30,30,133.098697,133.098697,0.170665,C,0
106457,2007-04-30,60,132.920174,132.920174,0.171367,C,0
106457,2007-04-30,91,133.528617,133.528617,0.169789,C,0
106457,2007-04-30,122,134.135032,134.135032,0.167069,C,0
106457,2007-04-30,152,133.941785,133.941785,0.156182,C,0
106457,2007-04-30,182,134.520184,134.520184,0.148666,C,0
106457,2007-04-30,10,132.70578,0,,P,0
106457,2007-04-30,30,133.098697,133.098697,0.168275,P,0
106457,2007-04-30,60,132.920174,132.920174,0.171405,P,0
106457,2007-04-30,91,133.528617,133.528617,0.180477,P,0
106457,2007-04-30,122,134.135032,134.135032,0.17694,P,0
106457,2007-04-30,152,133.941785,133.941785,0.165623,P,0
106457,2007-04-30,182,134.520184,134.520184,0.158299,P,0
106457,2007-05-01,10,133.246636,0,,C,0
106457,2007-05-01,30,133.641335,133.641335,0.167812,C,0
106457,2007-05-01,60,133.465301,133.465301,0.167657,C,0
106457,2007-05-01,91,134.077133,134.077133,0.164937,C,0
106457,2007-05-01,122,134.688366,134.688366,0.162202,C,0
106457,2007-05-01,152,134.500806,134.500806,0.150398,C,0
106457,2007-05-01,182,135.084704,135.084704,0.143299,C,0
106457,2007-05-01,10,133.246636,0,,P,0
106457,2007-05-01,30,133.641335,133.641335,0.176625,P,0
106457,2007-05-01,60,133.465301,133.465301,0.178139,P,0
106457,2007-05-01,91,134.077133,134.077133,0.182481,P,0
106457,2007-05-01,122,134.688366,134.688366,0.179258,P,0
106457,2007-05-01,152,134.500806,134.500806,0.168465,P,0
106457,2007-05-01,182,135.084704,135.084704,0.161984,P,0
106457,2007-05-02,10,133.977612,0,,C,0
106457,2007-05-02,30,134.374583,134.374583,0.16893,C,0
106457,2007-05-02,60,134.201769,134.201769,0.168992,C,0
106457,2007-05-02,91,134.816898,134.816898,0.165384,C,0
106457,2007-05-02,122,135.431366,135.431366,0.162761,C,0
106457,2007-05-02,152,135.246883,135.246883,0.150665,C,0
106457,2007-05-02,182,135.833824,135.833824,0.143734,C,0
106457,2007-05-02,10,133.977612,0,,P,0
106457,2007-05-02,30,134.374583,134.374583,0.1738,P,0
106457,2007-05-02,60,134.201769,134.201769,0.174965,P,0
106457,2007-05-02,91,134.816898,134.816898,0.177077,P,0
106457,2007-05-02,122,135.431366,135.431366,0.174316,P,0
106457,2007-05-02,152,135.246883,135.246883,0.165517,P,0
106457,2007-05-02,182,135.833824,135.833824,0.160226,P,0
106457,2007-05-03,10,134.808936,0,,C,0
106457,2007-05-03,30,135.208533,135.208533,0.170015,C,0
106457,2007-05-03,60,135.039816,135.039816,0.169471,C,0
106457,2007-05-03,91,135.659551,135.659551,0.163046,C,0
106457,2007-05-03,122,136.279191,136.279191,0.160974,C,0
106457,2007-05-03,152,136.100636,136.100636,0.150243,C,0
106457,2007-05-03,182,136.694358,136.694358,0.144005,C,0
106457,2007-05-03,10,134.808936,0,,P,0
106457,2007-05-03,30,135.208533,135.208533,0.17359,P,0
106457,2007-05-03,60,135.039816,135.039816,0.174542,P,0
106457,2007-05-03,91,135.659551,135.659551,0.175742,P,0
106457,2007-05-03,122,136.279191,136.279191,0.172813,P,0
106457,2007-05-03,152,136.100636,136.100636,0.164543,P,0
106457,2007-05-03,182,136.694358,136.694358,0.159572,P,0
106457,2007-05-04,10,135.579964,0,,C,0
106457,2007-05-04,30,135.981909,135.981909,0.160013,C,0
106457,2007-05-04,60,135.816609,135.816609,0.159324,C,0
106457,2007-05-04,91,136.439846,136.439846,0.153588,C,0
106457,2007-05-04,122,137.062927,137.062927,0.152307,C,0
106457,2007-05-04,152,136.887206,136.887206,0.144615,C,0
106457,2007-05-04,182,137.483071,137.483071,0.139789,C,0
106457,2007-05-04,10,135.579964,0,,P,0
106457,2007-05-04,30,135.981909,135.981909,0.179752,P,0
106457,2007-05-04,60,135.816609,135.816609,0.179315,P,0
106457,2007-05-04,91,136.439846,136.439846,0.176109,P,0
106457,2007-05-04,122,137.062927,137.062927,0.173414,P,0
106457,2007-05-04,152,136.887206,136.887206,0.16571,P,0
106457,2007-05-04,182,137.483071,137.483071,0.160747,P,0
106457,2007-05-07,10,135.469818,0,,C,0
106457,2007-05-07,30,135.871641,135.871641,0.167494,C,0
106457,2007-05-07,60,135.705729,135.705729,0.164926,C,0
106457,2007-05-07,91,136.328267,136.328267,0.159228,C,0
106457,2007-05-07,122,136.950461,136.950461,0.154435,C,0
106457,2007-05-07,152,136.773832,136.773832,0.142019,C,0
106457,2007-05-07,182,137.368587,137.368587,0.137268,C,0
106457,2007-05-07,10,135.469818,0,,P,0
106457,2007-05-07,30,135.871641,135.871641,0.175582,P,0
106457,2007-05-07,60,135.705729,135.705729,0.175301,P,0
106457,2007-05-07,91,136.328267,136.328267,0.17358,P,0
106457,2007-05-07,122,136.950461,136.950461,0.168294,P,0
106457,2007-05-07,152,136.773832,136.773832,0.158931,P,0
106457,2007-05-07,182,137.368587,137.368587,0.155011,P,0
106457,2007-05-08,10,135.15926,0,,C,0
106457,2007-05-08,30,135.560166,135.560166,0.168881,C,0
106457,2007-05-08,60,135.393166,135.393166,0.165801,C,0
106457,2007-05-08,91,136.014477,136.014477,0.160847,C,0
106457,2007-05-08,122,136.635111,136.635111,0.155974,C,0
106457,2007-05-08,152,136.45696,136.45696,0.144197,C,0
106457,2007-05-08,182,137.050138,137.050138,0.139668,C,0
106457,2007-05-08,10,135.15926,0,,P,0
106457,2007-05-08,30,135.560166,135.560166,0.172204,P,0
106457,2007-05-08,60,135.393166,135.393166,0.174781,P,0
106457,2007-05-08,91,136.014477,136.014477,0.176191,P,0
106457,2007-05-08,122,136.635111,136.635111,0.170289,P,0
106457,2007-05-08,152,136.45696,136.45696,0.159009,P,0
106457,2007-05-08,182,137.050138,137.050138,0.154541,P,0
106457,2007-05-09,10,136.020616,0,,C,0
106457,2007-05-09,30,136.424341,136.424341,0.160145,C,0
106457,2007-05-09,60,136.261603,136.261603,0.147902,C,0
106457,2007-05-09,91,136.887415,136.887415,0.136998,C,0
106457,2007-05-09,122,137.513747,137.513747,0.136695,C,0
106457,2007-05-09,152,137.341958,137.341958,0.136971,C,0
106457,2007-05-09,182,137.941487,137.941487,0.13522,C,0
106457,2007-05-09,10,136.020616,0,,P,0
106457,2007-05-09,30,136.424341,136.424341,0.148814,P,0
106457,2007-05-09,60,136.261603,136.261603,0.15438,P,0
106457,2007-05-09,91,136.887415,136.887415,0.154702,P,0
106457,2007-05-09,122,137.513747,137.513747,0.150523,P,0
106457,2007-05-09,152,137.341958,137.341958,0.147005,P,0
106457,2007-05-09,182,137.941487,137.941487,0.145987,P,0
106457,2007-05-10,10,133.897443,0,,C,0
106457,2007-05-10,30,134.292724,134.292724,0.170225,C,0
106457,2007-05-10,60,134.118509,134.118509,0.167481,C,0
106457,2007-05-10,91,134.733784,134.733784,0.164961,C,0
106457,2007-05-10,122,135.34774,135.34774,0.159203,C,0
106457,2007-05-10,152,135.163544,135.163544,0.145942,C,0
106457,2007-05-10,182,135.750614,135.750614,0.141731,C,0
106457,2007-05-10,10,133.897443,0,,P,0
106457,2007-05-10,30,134.292724,134.292724,0.172528,P,0
106457,2007-05-10,60,134.118509,134.118509,0.178321,P,0
106457,2007-05-10,91,134.733784,134.733784,0.179589,P,0
106457,2007-05-10,122,135.34774,135.34774,0.1739,P,0
106457,2007-05-10,152,135.163544,135.163544,0.162284,P,0
106457,2007-05-10,182,135.750614,135.750614,0.158519,P,0
106457,2007-05-11,10,135.039146,0,,C,0
106457,2007-05-11,30,135.437786,135.437786,0.168363,C,0
106457,2007-05-11,60,135.268712,135.268712,0.163405,C,0
106457,2007-05-11,91,135.889951,135.889951,0.160462,C,0
106457,2007-05-11,122,136.509754,136.509754,0.154396,C,0
106457,2007-05-11,152,136.331059,136.331059,0.142318,C,0
106457,2007-05-11,182,136.923538,136.923538,0.138651,C,0
106457,2007-05-11,10,135.039146,0,,P,0
106457,2007-05-11,30,135.437786,135.437786,0.174608,P,0
106457,2007-05-11,60,135.268712,135.268712,0.176741,P,0
106457,2007-05-11,91,135.889951,135.889951,0.176445,P,0
106457,2007-05-11,122,136.509754,136.509754,0.169571,P,0
106457,2007-05-11,152,136.331059,136.331059,0.158133,P,0
106457,2007-05-11,182,136.923538,136.923538,0.154625,P,0
106457,2007-05-14,10,134.067619,0,,C,0
106457,2007-05-14,30,134.463474,134.463474,0.171387,C,0
106457,2007-05-14,60,134.290473,134.290473,0.166024,C,0
106457,2007-05-14,91,134.907,134.907,0.164532,C,0
106457,2007-05-14,122,135.52288,135.52288,0.156969,C,0
106457,2007-05-14,152,135.340668,135.340668,0.144292,C,0
106457,2007-05-14,182,135.928809,135.928809,0.141331,C,0
106457,2007-05-14,10,134.067619,0,,P,0
106457,2007-05-14,30,134.463474,134.463474,0.173919,P,0
106457,2007-05-14,60,134.290473,134.290473,0.178229,P,0
106457,2007-05-14,91,134.907,134.907,0.177654,P,0
106457,2007-05-14,122,135.52288,135.52288,0.170962,P,0
106457,2007-05-14,152,135.340668,135.340668,0.16105,P,0
106457,2007-05-14,182,135.928809,135.928809,0.158463,P,0
106457,2007-05-15,10,133.817299,0,,C,0
106457,2007-05-15,30,134.21237,134.21237,0.171061,C,0
106457,2007-05-15,60,134.038336,134.038336,0.168262,C,0
106457,2007-05-15,91,134.653589,134.653589,0.167082,C,0
106457,2007-05-15,122,135.268732,135.268732,0.15869,C,0
106457,2007-05-15,152,135.085401,135.085401,0.145893,C,0
106457,2007-05-15,182,135.672192,135.672192,0.143094,C,0
106457,2007-05-15,10,133.817299,0,,P,0
106457,2007-05-15,30,134.21237,134.21237,0.173847,P,0
106457,2007-05-15,60,134.038336,134.038336,0.178559,P,0
106457,2007-05-15,91,134.653589,134.653589,0.177793,P,0
106457,2007-05-15,122,135.268732,135.268732,0.170769,P,0
106457,2007-05-15,152,135.085401,135.085401,0.161091,P,0
106457,2007-05-15,182,135.672192,135.672192,0.158813,P,0
106457,2007-05-16,10,135.640037,0,,C,0
106457,2007-05-16,30,136.040448,136.040448,0.160226,C,0
106457,2007-05-16,60,135.874641,135.874641,0.143846,C,0
106457,2007-05-16,91,136.498199,136.498199,0.142113,C,0
106457,2007-05-16,122,137.121101,137.121101,0.137316,C,0
106457,2007-05-16,152,136.945118,136.945118,0.133587,C,0
106457,2007-05-16,182,137.538663,137.538663,0.130985,C,0
106457,2007-05-16,10,135.640037,0,,P,0
106457,2007-05-16,30,136.040448,136.040448,0.14834,P,0
106457,2007-05-16,60,135.874641,135.874641,0.158309,P,0
106457,2007-05-16,91,136.498199,136.498199,0.158355,P,0
106457,2007-05-16,122,137.121101,137.121101,0.153882,P,0
106457,2007-05-16,152,136.945118,136.945118,0.147426,P,0
106457,2007-05-16,182,137.538663,137.538663,0.147143,P,0
106457,2007-05-17,10,135.419712,0,,C,0
106457,2007-05-17,30,135.819473,135.819473,0.168662,C,0
106457,2007-05-17,60,135.653022,135.653022,0.160248,C,0
106457,2007-05-17,91,136.27597,136.27597,0.159242,C,0
106457,2007-05-17,122,136.899533,136.899533,0.149582,C,0
106457,2007-05-17,152,136.724152,136.724152,0.138431,C,0
106457,2007-05-17,182,137.318157,137.318157,0.136312,C,0
106457,2007-05-17,10,135.419712,0,,P,0
106457,2007-05-17,30,135.819473,135.819473,0.173926,P,0
106457,2007-05-17,60,135.653022,135.653022,0.176893,P,0
106457,2007-05-17,91,136.27597,136.27597,0.175776,P,0
106457,2007-05-17,122,136.899533,136.899533,0.166002,P,0
106457,2007-05-17,152,136.724152,136.724152,0.156713,P,0
106457,2007-05-17,182,137.318157,137.318157,0.154705,P,0
106457,2007-05-18,10,136.020608,0,,C,0
106457,2007-05-18,30,136.422143,136.422143,0.16911,C,0
106457,2007-05-18,60,136.258753,136.258753,0.158011,C,0
106457,2007-05-18,91,136.885479,136.885479,0.156753,C,0
106457,2007-05-18,122,137.51356,137.51356,0.147251,C,0
106457,2007-05-18,152,137.342948,137.342948,0.138045,C,0
106457,2007-05-18,182,137.943292,137.943292,0.136359,C,0
106457,2007-05-18,10,136.020608,0,,P,0
106457,2007-05-18,30,136.422143,136.422143,0.172069,P,0
106457,2007-05-18,60,136.258753,136.258753,0.174369,P,0
106457,2007-05-18,91,136.885479,136.885479,0.172473,P,0
106457,2007-05-18,122,137.51356,137.51356,0.161921,P,0
106457,2007-05-18,152,137.342948,137.342948,0.15422,P,0
106457,2007-05-18,182,137.943292,137.943292,0.152571,P,0
106457,2007-05-21,10,136.22088,0,,C,0
106457,2007-05-21,30,136.623022,136.623022,0.165009,C,0
106457,2007-05-21,60,136.4611,136.4611,0.150822,C,0
106457,2007-05-21,91,137.088548,137.088548,0.154283,C,0
106457,2007-05-21,122,137.717416,137.717416,0.143792,C,0
106457,2007-05-21,152,137.54701,137.54701,0.136271,C,0
106457,2007-05-21,10,136.22088,0,,P,0
106457,2007-05-21,30,136.623022,136.623022,0.173572,P,0
106457,2007-05-21,60,136.4611,136.4611,0.170669,P,0
106457,2007-05-21,91,137.088548,137.088548,0.172763,P,0
106457,2007-05-21,122,137.717416,137.717416,0.161208,P,0
106457,2007-05-21,152,137.54701,137.54701,0.155291,P,0
106457,2007-05-22,10,136.621511,0,,C,0
106457,2007-05-22,30,137.024911,137.024911,0.159173,C,0
106457,2007-05-22,60,136.864826,136.864826,0.148097,C,0
106457,2007-05-22,91,137.494682,137.494682,0.149517,C,0
106457,2007-05-22,122,138.125976,138.125976,0.13925,C,0
106457,2007-05-22,152,137.959072,137.959072,0.132976,C,0
106457,2007-05-22,10,136.621511,0,,P,0
106457,2007-05-22,30,137.024911,137.024911,0.176113,P,0
106457,2007-05-22,60,136.864826,136.864826,0.171212,P,0
106457,2007-05-22,91,137.494682,137.494682,0.171803,P,0
106457,2007-05-22,122,138.125976,138.125976,0.16133,P,0
106457,2007-05-22,152,137.959072,137.959072,0.1562,P,0
106457,2007-05-23,10,136.531458,0,,C,0
106457,2007-05-23,30,136.934638,136.934638,0.1636,C,0
106457,2007-05-23,60,136.77448,136.77448,0.149675,C,0
106457,2007-05-23,91,137.404474,137.404474,0.152583,C,0
106457,2007-05-23,122,138.035881,138.035881,0.140924,C,0
106457,2007-05-23,152,137.869098,137.869098,0.134537,C,0
106457,2007-05-23,10,136.531458,0,,P,0
106457,2007-05-23,30,136.934638,136.934638,0.17329,P,0
106457,2007-05-23,60,136.77448,136.77448,0.169757,P,0
106457,2007-05-23,91,137.404474,137.404474,0.167836,P,0
106457,2007-05-23,122,138.035881,138.035881,0.155658,P,0
106457,2007-05-23,152,137.869098,137.869098,0.151383,P,0
106457,2007-05-24,10,135.289638,0,,C,0
106457,2007-05-24,30,135.68926,135.68926,0.165777,C,0
106457,2007-05-24,60,135.523564,135.523564,0.15518,C,0
106457,2007-05-24,91,136.147762,136.147762,0.159692,C,0
106457,2007-05-24,122,136.773319,136.773319,0.146024,C,0
106457,2007-05-24,152,136.600877,136.600877,0.138157,C,0
106457,2007-05-24,10,135.289638,0,,P,0
106457,2007-05-24,30,135.68926,135.68926,0.175494,P,0
106457,2007-05-24,60,135.523564,135.523564,0.172775,P,0
106457,2007-05-24,91,136.147762,136.147762,0.177305,P,0
106457,2007-05-24,122,136.773319,136.773319,0.164328,P,0
106457,2007-05-24,152,136.600877,136.600877,0.158721,P,0
106457,2007-05-25,10,135.43987,0,,C,0
106457,2007-05-25,30,135.840058,135.840058,0.163648,C,0
106457,2007-05-25,60,135.675056,135.675056,0.154853,C,0
106457,2007-05-25,91,136.299916,136.299916,0.157725,C,0
106457,2007-05-25,122,136.926016,136.926016,0.143611,C,0
106457,2007-05-25,152,136.753567,136.753567,0.136659,C,0
106457,2007-05-25,10,135.43987,0,,P,0
106457,2007-05-25,30,135.840058,135.840058,0.176164,P,0
106457,2007-05-25,60,135.675056,135.675056,0.172892,P,0
106457,2007-05-25,91,136.299916,136.299916,0.177492,P,0
106457,2007-05-25,122,136.926016,136.926016,0.163176,P,0
106457,2007-05-25,152,136.753567,136.753567,0.157922,P,0
106457,2007-05-29,10,135.730289,0,,C,0
106457,2007-05-29,30,135.363736,135.363736,0.149792,C,0
106457,2007-05-29,60,135.968615,135.968615,0.150402,C,0
106457,2007-05-29,91,136.595265,136.595265,0.143975,C,0
106457,2007-05-29,122,136.448927,136.448927,0.138226,C,0
106457,2007-05-29,152,137.053329,137.053329,0.13388,C,0
106457,2007-05-29,10,135.730289,0,,P,0
106457,2007-05-29,30,135.363736,135.363736,0.150936,P,0
106457,2007-05-29,60,135.968615,135.968615,0.154054,P,0
106457,2007-05-29,91,136.595265,136.595265,0.157204,P,0
